Hotel_Name,Title,Review,rating,label
HOSHINOYA Tokyo,Unique experience. Not just a place to sleep.,"The hotel is in the heart of tokyo, yet very seclusive. Hoshinoya let you experience Japanese culture in a modernized ryokan style concept. Many activities let you indulge in japanese culture including Tea Ceremony (9,504JPY per person - including gift of ceramic tea cup set), Gagaku (Japanese ancient music - over 2,000 years), complimentary Sake testing etc. Staffs are all fluent in both english and japanese. I notice some staffs speak other languages too. They are all very attentive, helpful and professional. 84 spacious rooms are facilitated by about 50 highly productive staffs. Each floor has a common living with complimentary snacks and beverages including japanese beers, teas, etc. They refresh the bar simultaneously or upon request. Beddings and bath amenities are",50,1
HOSHINOYA Tokyo,Best hotel in Tokyo.,This is without question the best hotel in Tokyo. Highly recommend. Location is amazing. Facilities are beautiful and calming. Staff is extraordinary. Look no further. This is the 5 star hotel you are looking for.,50,1
HOSHINOYA Tokyo,A Japanese Dream,"High end sophisticated modern Japanese experience. Fantastic. Made our visit to Tokyo special. Along with some very special sushi chefs & soba noodles…. Highlights: open-air hot spring rooftop bath (onsen). Large rooms, Yuri corner room. Nice design elements. All of the little unique things like rice balls for breakfast served in room or the common room, a room on each level serving drinks, tea and sumptuous rice flour red bean covered strawberries (mmmmm). Kimonos. Frequented by Japanese and fewer foreigners. It is expensive but well worth it. Tip: early bird 90-day booking = half price. Other favourite Tokyo spots Hoshinoya - Sushi Ya - Honmura An - Gonbei - Sushi Aoki - Joumon - Isegen. The site Black Buddha Tokyo helped us find these choice spots.",50,1
HOSHINOYA Tokyo,"Pretty, bad.","Hotel is very nice looking but that is about it. The service was comically bad, truly undeserving of a 5 star rating. We stayed here for five nights, so there were many opportunities for us to change our minds but we kept being disappointed. The staff seemed amateur, disorganized and struggled with basic communication. We have previously stayed in five other hotels in Japan and communication has never been an issue, yet at Hoshinoya, there were several occasions when we made basic requests that were not understood (having our laundry picked up etc.). Upon checking in, we were told there would only be a ""light clean"" and that we had to request turndown service. We did so several times and never received it. In some cases, house keeping never showed up for the entire day. In",20,0
HOSHINOYA Tokyo,"Hands Down, Amazing","This place is just incredible. Someone is waiting at the entrance 24/7 to greet you. The snack and food bar on the floor of your hotel room is just beyond anything, with local snacks and nice expensive teas. The breakfast sets are to die for, and the full course dinner was beyond words. It was one of the most beautiful experiences I have ever had!",50,1
HOSHINOYA Tokyo,"Its almost nice, but not to come back","stayed here for a week. It is indeed one of the prettiest hotels but not into detailing of service. amazing interior and sense of design yes. the architect has done a very good job. The room is basically so japanese, no shoes inside Its ok. but Im someone who like to change shoes everyday (esp in a rainy season), so they ended up keeping a few of my shoes there and every morning I need to tell them this one that one shoes. But this is a trait for those who has nerve foot pain, they will find this hotel is a torture. Staff did not explain much how to go to the station, none really bother, its 1kusd per night so you should be ok taking taxi right? seems thats how they potray the guests. But for us taking train is lovely. Sadly they fail to explain, when there is some connecting",30,0
HOSHINOYA Tokyo,Amazing hotel! Beautiful and authentic Japanese experience in the center of Tokyo!,Our stay at Hoshinoya Tokyo has been phenomenal. The hotel is absolutely beautiful. Not an expense spared on anything. The design is contemporary and modern but they create a very welcoming authentic Japanese experience within the hotel. They provide pajamas and hotel wear which are luxurious and comfortable and kept us wanting to wear them. They provide morning meal in the common area or in the room. And every single person who works at the hotel was incredible. Cannot say enough great things about this hotel. Strongly recommend!!! We did also make our stay reservation far in advance at a non refundable rate and it was a total steal! Great cost savings!!!,50,1
HOSHINOYA Tokyo,Exquisite to the the finest detail.,Everything about Hoshinoya Tokyo was perfect. The beauty of the decoration and the wonderful service get better with each day you stay here. A very impressive place to stay if you appreciate a traditional well crafted hotel.,50,1
HOSHINOYA Tokyo,One of the best hotels I have ever stayed in!,"Hoshinoya Tokyo ranks among the best hotels I have stayed in. We wanted a luxurious hotel to celebrate a special occasion, but also wanted to feel that we were in Japan rather than just going to an American-style hotel. Hoshinoya, with its modern ryokan design and Japanese service, was perfect in this respect. From the moment you take your shoes off downstairs, you feel you are in another world. We loved the onigiri and miso soup breakfast and the Japanese snacks available in the lounges. The service was overall great as well. The location is amazing, right in the heart of Tokyo and with an entrance to the subway directly from the hotel. And perhaps the best part of Hoshinoya Tokyo is the amazing onsen and spa. I had an excellent massage with Yuko. My only complaint was that",50,1
HOSHINOYA Tokyo,Urban Retreat,My first stay in a Hoshinoya property and it won't be the last. It is quiet sanctuary in the heart of Tokyo. It is well connected to an underground mall and train station. The limousine bus from the airport also stops just next to the hotel. The rooms are nice and the bed comfy. The common area is great for interaction for our group of friends. It felt like staying at home with great snacks provided. There's also sake tasting in the evening with a traditional show put up by a great artiste. It is a very exclusive hotel meant only for residents. So we can't bring friends into the rooms unless they are staying at the property. The onset at the top floor is amazing with an open roof top. All in all an amazing experience with great service. Can't wait to be back.,50,1
HOSHINOYA Tokyo,Modern Ryokan experience.,"Great facility, pricey for a reason, it is simply an elegant, excellent, modern take on the Ryokan experience. Rooms and facilities first class. Very comfortable and welcoming place to stay, which although it is a more business area, has easy access to transport and getting around the sights of Tokyo. The benefit is that the end of the day, you are out of the hustle and bustle of pumping parts of Tokyo",50,1
HOSHINOYA Tokyo,Experiencing Japanese tradition in the heart of modern Tokyo,"Our stay in Hoshinoya Tokyo exceeded expectations at any level. We stayed for three nights, me, my partner and my 7 year old son. Even the kid was impressed big time. One must experience at least a stay at Hoshinoya if one loved Japan or Tokyo. The concept of Ryokan in a high rise building with perfection in everything. Oh where should I start? The people. The staff are amazing, they provide Japanese hospitality with kindness and gentleness. The establishment is also amazing. Cleanliness at its best, taking your shoes off before entering the premise is a Ryokan way of welcoming you home. The room, the bathroom is soooo beautiful and stylish, it kinda made us feel lazy to go out and just wanna cuddle up in the room. Not to forget they have a natural onsen on the 17th",50,1
HOSHINOYA Tokyo,Urban Ryokan - Yes! Luxury Hotel - Not Quite...,"First, let me start by saying that we came with high expectations of Hoshinoya Tokyo prior to checking in this modern, high-rise ryokan located in the business district of Chiyoda. While almost everyone on TripAdvisor seems to rave about it, we were let down by a number of elements one would have expected from a supposedly premier hotel establishment: - Upon arrival by taxi at the lower level parking area, we were escorted by our greeter straight up to the floor where our appointed room was situated. Despite of our offer to lend a hand, the very cordial greeter insisted on hauling all bags and suitcases single-handedly along the journey. It made us feel very bad for our luggage was too heavy for any one person to carry, let alone a petite figure. It'd have been a far better",30,0
HOSHINOYA Tokyo,Fantastic stay,What a great place. Fantastic facility. Not your normal hotel a Japanese Ryokan. Serene and peaceful with a beautiful Onsen. Couldn’t have been a nicer stay. Staff friendly and helpful. Comfortable rooms with a common living area on each floor to relax and enjoy,50,1
HOSHINOYA Tokyo,Beautiful hotel in Tokyo,"This hotel is located right near a metro station, is easily accessible from Tokyo station. The imperial palace is just a short walk away, and lovely over the weekend. The staff are extremely helpful and the service is excellent. The rooms themselves are beautiful, with a modern interpretation of the traditional Japanese ryokan aesthetic. It is in a business district, so the view does mainly consist of other buildings, but it does still feel incredibly calm. There is a lounge on every floor, where snacks and drinks are provided free of charge, and breakfast was also available. The only downside was that the hotel was closing for scheduled maintenance, and I could only stay there for a couple of nights. I will definitely be staying again, and would highly recommend this hotel!",50,1
HOSHINOYA Tokyo,The best hotel I've ever stayed in,"If I could live here, I would. The rooms, the level of service, the rice balls, the smell, the sounds, the welcome are all absolutely brilliant. Add to this the most glorious onsen with its oculus open to the sky (go when it's raining) and you have an even more exquisite hotel. The whole place feels very private and discreet, especially when slipping into the hotel from the underground. Tokyo is an incredibly energy filled place - this is your oasis of calm. The area surrounding the hotel is a little quiet at weekends, but it's not like Tokyo is lacking in things to do. P.S. I really loved the lift.",50,1
HOSHINOYA Tokyo,By far the best hotel I have stayed at in the world,"The level of care and service at the Hoshinoya Tokyo was unparalleled when I saw there as a solo traveler for 7 nights in October 2018. There was a wonderful ratio of staff to guests. They really protect guest privacy by limiting visitors to the entrance and lobby only. Guests can only access their floor and the common areas. From the breakfast server in the living room, to the waitress at dinner and the entrance staff - they all knew what my plans were for the day because everything was noted down and carefully relayed to the other team members. They had suggestions for other activities, but also left me alone when I wanted to enjoy some downtime. The bedroom was super comfy and it really felt like I was staying in a much smaller hotel (I think that was the point of the",50,1
HOSHINOYA Tokyo,Serene oasis in busy Tokyo,"Staying at the Hoshinoya Tokyo is like stepping into a cocoon of peace and tranquility. The indoor/outdoor onsen on the rooftop allows for complete privacy while looking up at the stars. The staff is extremely attentive. The hotel is connected to the Otemachi train station so you can stay out of the cold and rain while walking to the train. Breakfast was varied, either a small snack (onigiri and miso soup) or a full Japanese or Western style meal. Dinner at the restaurant is a real experience and probably the most beautiful meal I have ever had. Strongly recommend.",50,1
HOSHINOYA Tokyo,Amazing Experience in Tokyo!,"That's all I gotta say! This hotel is perfection (cons don't compare to the pros)!! It's a peaceful sanctuary in the middle of Tokyo financial center buildings!! When you step inside, it feels like you are staying at Japanese ryokan complete with Tatami mat rooms. With the 24 hour private lounge outside our rooms, we always took time to relax before going up to the onsen. We tried both the Japanese breakfast - delivered and set up in one of the room and the onigiri simple breakfast with miso soup. Both are excellent! Didn't get to try the activities offered, but they all look very interesting. Pros: -Clean, modern, luxury -Professional services - I need to send luggages to my next destination hotel, the staff even come to my room with measuring tape, prices and take care of",50,1
HOSHINOYA Tokyo,A quiet respite in the middle of the city.,"This hotel was incredible. The accommodations were very comfortable. Staff was so helpful. 5 star quality. Enjoyed using the onsen (hot springs) after a long day of touring. There was something so restful about taking off our shoes as soon as we entered that hotel and not having to walk through a big, busy lobby. The hotel was incredibly quiet and tranquil. Loved it.",50,1
HOSHINOYA Tokyo,In-between a luxury hotel and a traditional ryokan,"We stayed here for 2 nights in a Kiku-room (executive triple) in late December. The experience was wonderful and we liked the peace and tranquillity, the zen-like design of the hotel and as well as the fantastic onsen on the top-floor. Nevertheless there are some things to consider and to improve, especially if you take the price into account that will also buy you a room at the Peninsula or Aman: - Hoshinoya is in the middle of the financial district, so there is not a lot to see or do in the immediate neighbourhood. Since we stayed here after a long flight from Europe it was perfect to relax and unwind but bear in mind that you will always have to walk a lot or take the subway to get to a more lively area. Especially during the weekends the area around the hotel is almost",40,1
HOSHINOYA Tokyo,Tranquility in the middle of Tokyo,"We visited this hotel for two nights. It’s high end. Let me tell you what we really liked, and what was less to our liking. First, this is a very Japanese hotel. Most people move around in pajamas and a simple nightgown. Shoes are left at the door. There are only a few rooms on each floor and they share a little communal space where tea, coffee and some snacks are available. Staff assists with a simple rice ball breakfast in the morning. Everything is still and quiet, and most of the architecture is first rate and stunning, above all the entry hall (the ceilings in the bedroom were disappointing, everything else I loved). On the top floor there is an onsen bath. So all in all, this is a wonderful place to really wind down. Let me also tell you about the things we",40,1
HOSHINOYA Tokyo,Wasn't expecting to be so impressed!,"This was the last of 4 places we stayed over a period of 2 weeks in Japan. All of the properties we stayed at were 5 star with 9+ traveler ratings. Our first place was amazing, our second wasn't quite as great, third was good, but not as nice as the first, so by the time we were going to Hoshinoya I actually considered canceling and instead booking with the first place we stayed just because we knew what we would be getting and we knew we loved the first place. I am so GLAD we didn't do that. Hoshinoya was amazing! And this was coming in sort of expecting to not like it. They blew us away. The staff was so friendly, the room was amazing (we did an Executive triple) amenties were great, everything was wonderful. I would definitely stay here again and wish we had more time there.",50,1
HOSHINOYA Tokyo,"Wow, this zen oasis in Tokyo has a special place in our heart!!!","Love everything about this ryokan! They are such a perfectionist in endless surprises to delight the guests. Privacy is the key word here! We love the floor lounge and in fact, I spent a lot of time working from that place. We rarely run into other guests at the lounge because there is one lounge for six guest rooms. The onsen is the highlight and I use it twice a day. Make sure you book their restaurant. All the dishes were delicious and were the pieces of art!",50,1
HOSHINOYA Tokyo,Good experience with some things to be improved,"This is a lovely experience. Other reviewers have commented on the many positive aspects of this property. We enjoyed the large rooms, powerful heating/cooling system, beautiful lighting and design, comfortable bed, great bathroom including tub, and the quality of staff. There were a few things that bothered us considering the price. - Rooftop onsen was very dirty and clearly hadn't been deep cleaned in a long time. Even the change room was messy with towels everywhere. The onsen was also very shallow and small, overall disappointing for what is supposed to be a ryokan style accommodation. - Sake hour (5-7pm in the lobby) is mediocre. The seating arrangements are awkward and exposed (not intimate or comfortable) and the juggling show is corny and not in keeping with the",40,1
HOSHINOYA Tokyo,Exquisitely Japanese,We have stayed at many lovely Hotels in Tokyo and loved them but had always wanted to experience a more traditional Japanese space. This ryokan is a wonderful way to do just that. It is beautifully constructed - a poetic manifestation of Japanese culture and aesthetic. Here the traditional meets contemporary in understated perfection. You will need to leave your western expectations with your shoes when you arrive. You will find that gesture and mind shift worthwhile. The rooftop onsen with its floating oranges are a meditation on finding peace in the hum of a busy city. The beds are supremely comfortable in generous spaces. The bathing area glass that slides into opacity at the touch of a button is a technical delight. The in room dining from traditional boxes with icily,50,1
HOSHINOYA Tokyo,21st Century Ryokan Experience!,"This incredible hotel embodies the Japanese paradox of old and new. This ryokan-in-the-sky is housed in a non-descript modern office building with an almost hidden private entrance. When you first enter, it looks as if you have entered a science fiction movie - think the home of the tech billionaires in Bladerunner, minus any sense of grittiness. The hotel has only one main reception area (reached by elevator from the entrance area) and everything is organized by floor with each housing up to a handful of rooms and accessible only to the guests on that floor. Each floor has an extremely common lounge area with complimentary beverages and snacks, overseen by almost invisible staff, in essence their own little ryokan. The rooms are very modern and luxurious renditions of the",50,1
HOSHINOYA Tokyo,Great Hotel,"Great hotel, from building to services! the only thing missing is a Gym. the Onsen on the top level opens straight to the sky. amazing experience! we love out the tatami starts at the entrance of the hotel. amazing services on each level of the hotel. the tubs are rooms are amazing!",50,1
HOSHINOYA Tokyo,Magical stay!,"If you need a relaxing getaway and want to experience true Japanese culture, stay here! I felt well taken care of, safe, and very relaxed at the Hoshinoya Toko. The staff is on top of everything! This is a Ryokan, so more of a place to stay at for the experience in the hotel. It is located in the financial district so things to walk to are not as exciting as you are in a business area. You are next to a major train station though so you can get out of the area very easily.",50,1
HOSHINOYA Tokyo,Phenomenal serenity,"Stayed as a family for three nights. Amazing. Everything calm and serene. Beautiful service from lovely people. Thank you. Room was zen like, an oasis of calm. Loved the Onsen at the top as well, a hot public traditional Japanese bath",50,1
HOSHINOYA Tokyo,Excellent hotel and hospitality!,"We had stayed at Hoshinoya Kyoto for one night, and it had cost us an arm and a leg, and we weren’t overly impressed. Hoshinoya Tokyo was a fraction of the price, and we preferred it so much more! We normally stay at Relais & Chateaux properties, but we loved our experience at Hoshinoya Tokyo. The service is stellar, and the staff really go out of their way to accommodate all your needs. The building is beautifully designed, intentionally dull from afar, but intricate upon close inspection. As it’s a newer hotel, all the amenities are top-notch and tech savvy, and the rooms are a combination of traditional ryokan design with modern comforts — we loved the large ceramic bathtub in our room! Each floor has around 6 rooms, and it’s own tea lounge, full of snacks and tea all through",50,1
HOSHINOYA Tokyo,"A quiet, serene Japanese experience",Beautiful hotel tucked away in the heart of the financial district and a stone’s throw from the Imperial Palace. Provides a peaceful and serene space in the bustling city. Rooms are spacious and extremely comfortable with all amenities provided. Japanese baths and the Sake lounge are a must during the stay.,50,1
HOSHINOYA Tokyo,enjoymeny,"Good and nice hotel, everything is fine, except there is no indoor pool and gym facilities making me to reconsider whetherto tay in this hotel or not, otherwise, I will rate this hotel for maximum stars.",40,1
HOSHINOYA Tokyo,Astonishing hotel and experience. Really a must do for Tokyo.,Everything about Hoshinoya Tokyo is exemplary. From the staff to the rooms and the unique Ryokan experience - it really is a marvellous experience. The best bed I have slept in in Japan and the open air bath was magic.,50,1
HOSHINOYA Tokyo,Unimpressive hotel asset,After all the hype about the place . One would assume this would have one upped amans urban asset in Tokyo . Boy was I wrong. I get the point that it is an “ experience “ but only if you never visited Japan prior you may be jaded by the fact it is amazing . The truth of the matter the rooms are unimpressive in fact my room smelled and there is no view . Save your money for the aman if you are paying as much as the amans as you will leave with an entirely better and highly satisfied feel.,20,0
HOSHINOYA Tokyo,Traditional Japanese hotel,"This has to be one of the best hotels we have ever stayed at! Although it is expensive it is totally worth it. The hotel is very traditional with Japanese walls, floors, removing shoes at the entrance of the hotel and Japanese low to the ground beds. Their was also a very cool Japanese bath at the top of the hotel that was nice and refreshing after being outside in the cold. The hotel is also very modern with lots of buttons on the toilet and the TV is part of the mirror. The food their is also very delicious, their is lots of free Japanese snacks and bento breakfasts.",50,1
HOSHINOYA Tokyo,Excellent Service both for Leisure & Education,"In mid November 2018 I and my wife stayed at Hoshinoya Hotel in Tokyo, Japan. The Lobby is located at 2nd floor, so as we arrived at the entrance at Basement 2 we were greeted by the hotel staff and were escorted to Ground floor. Upon arriving at the B2 entrance the layout was quite usual, as in other hotels. Upon arriving at the entrance at Ground floor, I was quite impressed as there were 3 female staffs dressed in Japanese traditional costumes greeting us in Japanese way and they are quite fluent in English too. The check-in process at Lobby level was easy and fast, thought at that there were many guests being served as well. The guest room was spacious, though it was the smallest type (Sakura Type) we picked. There was also separate shower room and bath tube (as some",50,1
HOSHINOYA Tokyo,Tough act to follow; a truly wonderful stay,"My husband and I enjoyed our stay in Hoshinoya Tokyo. The staff were all polite and helpful. The bed was very comfortable. The pajamas and ‘kimono’ provided were a nice touch. The onsen was wonderful and a real treat after a long day of walking. We liked the treats provided in the living room. The ice cream balls, senbei, nuts and red bean mochi were some of our favourites. I liked the variety of tea provided as well. The location of the hotel is not too bad with four different lines close to the hotel. Tokyo station is about 11 mins away by foot.",50,1
HOSHINOYA Tokyo,Best hotel experience ever,"Hoshinoya Tokyo has been no doubt our best hotel experience ever. Pure Japanese experience in a wonderful contemporary version of a traditional ryokan. Everything was amazing and exceeded our expectations, however worth citing the wonderful hotel staff and their unparalleled customer service orientation. Hoshinoya Tokyo has been the best way to truly live Japan! We will be back. We loved everything! Staff was super, the setting and environment were superb, cleanliness was spotless (as everywhere in Japan to say the truth), our room was wonderful with excellent amenities offered, facilities were excellent. The hotel is in the business district, close to Imperial Palace. It is excellently connected as there are 4 different metro lines just below the structure. Easy to reach",50,1
HOSHINOYA Tokyo,very unic,"Place is very unic and property is like no other so it is something worth to try, but honestly service here is not as good as I would expect. Staff at property is very helpful, where top that is GM and main office were simply useless. Hotel made an exception to accept my group, but we had to pay double the rate which I guess is fair enough, but we did expect Hoshinoya service, but we got half the price service I guess from top of the Hoshinoya. As travel agent I rather avoid such headache and choose property which appreciate our business. Still property is worth staying at least once, experience here is something different, staff is trying hard. There are small things which you can see Hoshinoya is being cheap...compare just silly umbrella at any Hoshinoya property to Suiran",30,0
HOSHINOYA Tokyo,Perfection,"Perfect mix of traditional Japanese hospitality and modern amenities. Great location for business and leisure. Close to transportation, shops, and restaurants. Staff was extremely helpful. My top recommendation for Tokyo.",50,1
HOSHINOYA Tokyo,Fantastic,"Outstanding service and Japanese hospitality. Staff wonderfully friendly. Perfectly clean. Great location in the business district and close to Tokyo Station. Note the room service menu is pretty limited and restaurants in the immediate vicinity tend to be closed on the weekend. But this is a really wonderful hotel and was the highlight of our stay in Japan. TIP - if you want a break from eating out and room service, head to Daimaru's basement food centre at Tokyo Station for high quality take-home meals - everything from sensational french pastries to full meals from Paul Bocuse.",50,1
HOSHINOYA Tokyo,Absolutely Devine,"As our first stop on a two week long Japan adventure with my daughter-in-law and granddaughter we were delighted with the Hoshinoya in every way. The room was large and comfortable for three. The futon/beds were luxurious and very plush. The bathroom was also large and had a shower and soak tub. We enjoyed room service for the Japanese breakfasts. The ""living room"" attached to each floor was a high point. Cookies, dried fruit, tea and coffee were always available. We also loved the rice balls and ramen for breakfast. The Marunouchi line is right under the hotel so travel to and from Tokyo station was a breeze. We highly recommend their Onsen. A beautiful pool open to the sky with a lovely lounge to change and shower in. The staff was so kind we left them a box of cookies! The",50,1
HOSHINOYA Tokyo,Suitable for the 'wanting to relax and do nothing' traveler,"I totally understand everyone giving this hotel 5 stars but it all is dependent on the traveller. It is important to note that the hotel is not near a JR line (closest being Tokyo Station) and when you stay during the weekend 95% of surrounding restaurants and businesses are closed :( PROS -Staff were absolutely amazing! -Onsen was unique and sooo relaxing -They put on shows Fri-Sun (refer to hotel) which was a nice added surprise -You have your own little communal lounge area to chill, help yourself to the snacks and drinks -Rooms were spacious and beds sooo comfortable CONS -Completely understand taking off your shoes and happy to do so in my room. However you have to take your shoes off at the main entrance. Which they then store. I just find it a hassle every time I leave",30,0
HOSHINOYA Tokyo,Hot spring in the middle of the city,"It was such a friendly atmosphere. Service is impeccable. Rooftop hot springs which had an open air area was amazing. Loved staying here. The complimentary breakfast was delish. Good location bc you get easy access to the subway but it was hard to find on the first day we arrived and the can drivers didn’t know the location / entrance of the hotel well. The rooms are beautiful but bc it is situated amongst high rise skyscrapers in the financial district, I couldn’t open my windows. Had the shades down a lot.",50,1
HOSHINOYA Tokyo,"Good díseño, comfort and elegance",a quiet and elegant space with comfortable rooms to disconnect after a busy city tour. Great service and excellent restaurant where to experience explosion of flavors. Its staff is very friendly and attentive to the smallest detail,50,1
HOSHINOYA Tokyo,The best in Tokyo if you want to stay in Japanese luxury,"Hoshinoya is a real Japanese luxury hotel. Each floor functions as its own separate hotel with its own staff, tea kitchen/lounge and only 6 rooms, that are spacious and well equipped and has real beds. In the cellar you have one of Japan’s best restaurants reserved exclusively for the guests and at the top floor you have a Japanese bath. When you enter the hotel you leave your shoes at the door and in your room you will find a pyjamas to wear when you walk around on your floor, a kimono you can wear if you go somewhere else and a coat if you go outside. Room service is delicious and served in the tea kitchen (except for the breakfast) and always in exclusive bento boxes and decorated to a very high standard. This is true Japanese Luxury.",50,1
HOSHINOYA Tokyo,Absolutely Perfect,A perfect 2 nights in Tokyo. From start the finish this was a very special stay. Extremely personal and almost homely with service that is absolutely seamless all at the same time in being in a high end large city hotel. Highly recommended.,50,1
HOSHINOYA Tokyo,Amazing zen experience highlighting best of Japanese hospitality,"Seeing all of the Hoshinoya's reviews and online collateral, I had very high expectations coming in and the Hoshinoya exceeded them all. Pristine hotel, incredibly relaxing, attentive staff. Really enjoyed the smaller extras like a simple rice ball breakfast, milk after the Onsen and a bevy of unique snacks. One of the most unique hotels",50,1
HOSHINOYA Tokyo,True Japan experience. Oasis in Central Tokyo.,"Beautiful rooms, excellent design. Very friendly staff. All brand new. Every floor has a lounge, very private and discreet atmosphere. Outstanding experience, would definitely return. Perfect for travellers who prefer authentic and beautiful style over international chains. A heaven in the middle of the financial district, 5 minutes from Ginza.",50,1
HOSHINOYA Tokyo,In Tokyo luxury,We stayed one night before leaving Japan. It was all we could have expected from a modern ryokan. Facility food and service were outstanding. We had only the one night there and wished it had been more as we enjoyed ourselves so much while there. The public bath unique for me as it a top floor inside/ outside setting with the outside looking up a three story shaft to the sky. We had a star lit nightcso it was amazing.,50,1
HOSHINOYA Tokyo,Amazing!!,"Simple. Great. Just, the only thing I would change is maybe have an option to reserve the onsen. However, the staff were friendly and I recommend coming here. It was peaceful and quiet, and the quality met our expectations.",50,1
HOSHINOYA Tokyo,A Japanese Ryokan Experience in the Heart of Tokyo,"I was staying at Hoshinoya Kyoto back to 2013 and became a big fan of Hoshinoya brand. It is always on my priority list while I traveling in Japan (unfortunately there are very few branches by Hoshinoya in the rest of the world). Finally I had a chance to travel in Tokyo in Jul. 2018 for my birthday trip and this time I decided to experience the accommodation at Hoshinoya Tokyo, one of very few Hoshinoya hotels that located in the downtown city. The hotel location is very good that close to Tokyo Station. If you take a taxi it would be less than 5 min from Tokyo station to Hoshinoya. I was walking to the hotel therefore spent more than 20 min. on the way. This walking distance to the Tokyo station makes you easy to have a look at the famous Tokyo station and the",50,1
HOSHINOYA Tokyo,Not what we expected,"We have been to Tokyo over 10 times and have always stayed in 5 star hotels such as; The Ritz-Carlton, Peninsula, Palace Hotel etc. We are accustomed to service and quality. This hotel is beautiful and serene and thought the Hoshinoya would be a different experience but did not meet to our standards. I understand English is not the native language but they need to have some staff that understands and speaks some English. We found ourselves repeating the same questions over and over again and eventually gave up. The staff did try very hard. Another issue, is that you do not have a business center or a concierge in which we could get recommendations. It took us one hour to have our boarding passes printed and half an hour it get metro directions to Harijuki. The other",10,0
HOSHINOYA Tokyo,"Bare foot , tatami n onsen","If u don’t have time for Kyoto or Hakone , pls try this hotel , they have onsen n tatami ,very exotic interior design , best lighting . They have breathing classes in the morning , sake service from 5 to 7 pm . Very clean n tidy , once u check in , no shoes allow . A bit pricy but worth once in ur life .",50,1
HOSHINOYA Tokyo,Simply Wonderful,"Loved every minute of my stay at this wonderful oasis of tranquility and peacefulness in the buzz of Tokyo. The rooms are beautifully designed, spacious and very comfortable. The decor creates a feeling of enormous well-being. The staff are excellent - fantastic service and attention to detail. Nothing is too much trouble. Location is very good - Tokyo station around 10 minutes walk away and Otemachi station entrances across the road.",50,1
HOSHINOYA Tokyo,Traditional and Contemporary in one place,"Extreme attention to details, from design to service, this is a great choice for someone looking to relax and for some visual and sensorial inspiration. Also, greatly designed onsen (part of it is open-air) located on the 17th floor.",50,1
HOSHINOYA Tokyo,Minimalist Perfection,"Hoshinoya Tokyo brings me joy. It was a beautifully curate ryokan. Modern and sophisticated interior. Think of a minimal place to be, with ample of space and well placed and chosen furniture. I love the natural feel of it. The staff were very kind and friendly. We feel very much welcome. We had the 14th floor room, it had a onset bath and a lounge room. More space than we ever need. We checked in at night :) I’m in love with the cushions and ceramic ware! The next morning we were treated to a delicious Japanese breakfast (there is also a western option for those craving bacon and eggs). Beautifully presented, a flatlay perfection. There were a range of little breakkie treats to try from miso soup to sesame pudding. We were spoilt for choice! Thank you for a modern ryokan",50,1
HOSHINOYA Tokyo,"Impeccable surrounds, staff and service","Have just returned from 4 nights at the Hoshinoya Tokyo, and I could have stayed forever! Beautifully designed, spacious rooms, attentive service and great facilities. A tranquil retreat from the frenetic pace of Tokyo.",50,1
HOSHINOYA Tokyo,Peaceful. Thoughtful. Wonderful,"Had a fantastic week-long stay at Hoshinoya while in Tokyo on business. Every detail was special - from room, to service, to snacks in the lounge. It was a great experience and a peaceful respite from the heat and crowds in downtown Tokyo. There were restaurants in the area but the room service was lovely as well. Having a subway stop in the building was convenient - but the staff was always willing to book a taxi as well. Overall, I highly recommend and will stay again on my next trip!",50,1
HOSHINOYA Tokyo,Can we fave a Hoshinoya in every city?,"A beautiful room - wood, tatami and with wonderful bathroom and Onsen. Plus a sitting room on each floor. Hope we go back soon. Staff couldn’t have been more helpful and right by metro and restaurants.",50,1
HOSHINOYA Tokyo,Incredible,"Pure perfection: excellent service and beautiful design, lovely staff, great location. It is not only a hotel but an experience. We enjoyed our stay from the beginning to the end. Many thanks again for making our Tokyo stay unforgettable.",50,1
HOSHINOYA Tokyo,Beautiful experience,A unique and amazing experience that felt like so much more than a standard hotel stay. No detail was overlooked - from the room design down to the little tea room snacks. The staff were kind and wonderful. Make time for the hot springs. Try the onigiri and miso breakfast.,50,1
HOSHINOYA Tokyo,"Beautiful, relaxing hotel!","Hoshinoya is a beautiful hotel with excellent staff and ambiance. Highly recommended! My husband and I didn't feel like we were in busy Tokyo at all when we were there. The rooms are gorgeous and kept immaculately clean, there is a tea room on each floor for guests, and they have an amazing spa + bath.",50,1
HOSHINOYA Tokyo,Lovely stay,"The entire hotel smells amazing! The staff is terrifically friendly, the onsen is beautiful, and the common area is a welcoming touch. The only things that could be improved upon are the room key (the size is inconvenient to carry about) and the lighting in room (I would have appreciated a way to have a bit more lighting in the room when getting ready in the morning).",50,1
HOSHINOYA Tokyo,Fantastic!!!,"We typically stay in ryokans when traveling to Japan. When we found this hotel/ryokan, we were ecstatic. We would go there again in a heartbeat! IT was so quiet and peaceful in a busy city. Loved wearing the yukatas.",50,1
HOSHINOYA Tokyo,A must for a complete experience,It was a major highlight to our trip. If this will be your first time visiting Japan and you want to take in the full experience then staying here is a must. We fell in love with this modern ryokan and will definitely stay here again either at this location or other. It is on the same block as the train station which we used daily to get around Japan.,50,1
