Review,negative_word_count,positive_word_count,label
 Location is excellent most things are within walking distance from the hotel Excellent customer service very helpful staff They assisted us with maps directions tickets for the Neucamp Also I mentioned in my booking that it was my partner s 30th birthday On arrival we were given a free room upgrade and a bottle of Cava in our room Highly recommend this hotel ,0,65,1
 Is the 4th time I stay at the Cumberland and Is always a pleasure for the people working there the location the rooms and the services All people are professional and kind and the location is perfect tube and buses are at a few steps but also a short walk and you are in the centre of London I strongly recommend this hotel ,0,65,1
 The hotel is located in a quiet area 500 m from the local train that land you in the centre of Wien in 15 min can buy the 72 hours card from Reception The rooms are large comfortable and warm the personnel is very helpful and kind Breakfast is generous and diversified You can leave the car for free in the parking area ,0,65,1
 Staff were very friendly and helpful and the location of the hotel is right in the centre of the city and a few minute walk away from Stephansplatz We could not have asked for a better location The hotel has really nice character to it Do not expect modern hotel rooms but the old charm was something we really liked about our room ,0,65,1
 Checked the property on Tripadvisor Really enjoyed the hotel good location quiet but close to attractions very welcoming and most helpful staff The breakfast was one of the best I ve had on travels Would definitely stay at this hotel again greatly added to my wife s and my experience in Vienna Afternoon tea and cake courtesy of the hotel was a nice touch,0,65,1
 The location of this hotel is perfect you can walk everywhere easily and is in a nice laid back neighbourhood The brasserie is well worth a visit the food is amazing and if you are lucky you can get a table looking out over the canal the brasserie staff were wonderful We also hit the bar where the barman makes cocktails to perfection ,0,65,1
 The location is perfect within walking distance of all the top sights Make sure you stop by the iconic Cafe Central turn right out of the hotel We especially appreciated the assistance of the charming Dave who greeted us on arrival and helped with everything Visit the little known Capuchin Kaiser Crypt for an alternative Viennese experience one place Dave didn t know ,0,65,1
 It was nice to have a glass table and an easy chair also a table for writing The lighting was particularly good all the staff we encountered were very helpful we didn t have the breakfast but next time we might do so I asked a staff member to let me see the breakfast and thought it was very good if a bit expensive,0,65,1
 For our trip the location was perfect and if you don t need to be in the central of Amsterdam then this is the place as station is next door 15mins to everywhere into central A dam to Utrecht to the beach We also loved the G rd restaurant and in particular the wonderful service of Heli Great comfortable hotel we loved it ,0,65,1
 Everything was great The hotel is a bit far away from the center of the city but in the quite nice and safe neighbourhood near Amsterdam Arena football stadium and modern office buildings The metro station is approx 100 meters away and you reach the City center in about 15 to 20 minutes It is clean modern and comfy The staff is great ,0,65,1
 From the moment we arrived in spite of it being busy we were warmly welcomed Andre and all the staff were kind accommodating fun helpful and made sure that every detail was perfect for us And always with a smile we felt welcome and happy for our entire stay Great breakfast as well Wonderful hospitality Would highly recommend and definitely stay there again ,0,65,1
 The location was excellent The room was clean spacious and had a really nice view of the park the bathroom was a good size with lovely products provided The staff were friendly and helpful and were very willing and able to be of assistance Close to transport links and loads of great museums I would definitely recommend the property and would stay again ,0,65,1
 Lovely hotel and not that far from the city centre which was a concern initially but it s only a 5min walk to the metro station from the hotel then 10 15 mins to the centre Room was lovely very clean and comfortable with a nice shower The staff were friendly and helpful Will definitely stay here again the next time I visit Amsterdam,0,65,1
 We were in room 942 which is at the top of the hotel and across a walkway It was a bit of a walk from reception but the room came with the added bonus of a balcony Sadly the roof started leaking on the last night so we had to put towels on the bedside table We reported this problem the next morning ,0,65,1
 Excellent stay great location very near tube station and local restaurants Lovely view from room 102 Averton was just one of the friendly staff He was great very friendly helpful and so happy and chatty nothing was too much trouble Parking was only 5 for our overnight stay Taxi to O2 from Greenwich High Street was only 12 Would definitely stay here again ,0,65,1
 Location for visiting Wembley area or shopping at Designer Outlet excellent Across a pedestrian route from Wembley stadium tube station five minute walk Probably a bit far our for Central London sightseeiing but we did it anyway We were attending a wedding so it was ideally suited for our venue Didn t have reason to use hotel restaurant but many also available locally ,0,65,1
 Comfy bed and menu food and service in the restaurant was excellent staff were polite helpful and courteous the bar next door The Kuiper was excellent also and very handy for a 3am finish Would definitely recommend and stay again although a little bit pricey not best located although tram line is on your doorstep and taxi was E60 each way from airport ,0,65,1
 We usually stay here when visiting Barcelona Most tourists arrive by train either from the airport line or from the international line and you can see the hotel as soon as you leave the station The desk staff are universally polite and efficient the rooms are fantastic and the wi fi actually reliable The pool terrace is lovely with a stunning city view ,0,65,1
 Central location for example Sagrada Familia is an easy walk away otherwise metro station 5 10min walk so giving you easy access to all places you want to visit Very kind staff Nice size rooms clean bathroom soft towels We had breakfast at the bar not buffet and was just what we needed Pool with a view so you must check it out ,0,65,1
 Great location once you know how to get into the centre of Barcelona But also great for exploring in the other direction where less commercial restaurants can be found If you re up for walking Sagradia familia isn t that far away either Roof top pool a welcome relaxation point together with bar later in the day Glad I returned for a second stay,0,65,1
 Very close to metro station Maria Christina 5 min walk No need to change metro line to get to the city center Big shopping center with supermarket Encorte Englese just 5 min walk from hotel Touristic Barcelona bus stop near the metro station You can get tickets right in the bus 29 euro per person per 1 day Good hotel for this price ,0,65,1
 The location is perfect for the full Wien experience the metros trains and trams are easy to use and very near the hotel the shopping street is maybe 10 meters from the front door and the restaurants are also near and nice Hotel was clean and comfortable and had free internet The staff was happy to help when needed I enjoyed my visit there,0,65,1
 when i arrival hotel our booking is request a 2 single bed but not a 2 single bed room that a woman in counter she very kindness to upgrade to deluxe room to me that very excellent Location of hotel very good to public transportation around the hotel have a shopping street restaurant cafe shop and many more That is very choice in Vienna,0,65,1
 The staff was very pleasant and helpful We asked about early check in and they allow us to check in at 12 00 instead of 15 00 They offered us to become Leonardo Hotel Club member and enjoy free wi fi it was very convenient and we saved money Great time we spent and if visit Vienna we ll come back for sure ,0,65,1
 Room arrangement was very well thought out The interior is modern yet it doesn t create that typical hotel feeling it was just very comfortable to be in The bathroom arrangement waa perfect hair dryer positioned nicely there everything I needed was placed well And the view for breakfast was beautiful The croissant and the coffee wasn t like a hotel tasteless coffee ,0,65,1
 Can t fault this hotel Just a few minutes walk from Tower Hill tube station in a quiet clean street just around the corner from the Tower of London Gorgeous spacious room which was sparkling Cleanest hotel I have ever stayed in Really quiet Staff lovely So happy with our stay here just wish we were there for longer to appreciate it more ,0,65,1
 The staff members were really helpful the hotel is new clean and very comfortable rooms cleaned everyday metro station sants and train station 5 minutes walk away and very close to camp nou 15 minutes I m someone who is coming to BCN 4 5 times a year definitely going to stay only here from now on Thank you for a great experience ,0,65,1
 King size bed was perfect great shower room loved the view of the docks Staff were very friendly and helpful Loved the pool sauna and steam room used them both days we stayed Room was cleaned whilst we were out in the day to a very high standard Hotel was very easy to access on the DLR and we enjoyed exploring the area ,0,65,1
 The room was spacious clean and the bed was very comfortable The bathroom facility was tops I had asked for a quiet room and my room was on the 5th floor in a corner of the building and VERY QUIET The buffet breakfast was super with a nice variety of breads marmalades hot eggs fruit juices and a combination of cheeses meat slices ,0,65,1
 The complimentary tea coffee cakes and apples available every day and the excellent buffet breakfast with plenty of fresh fruit Our 5th floor bedroom was clean quiet and comfortable Friendly and helpful reception staff and an excellent location for walking around the centre of Vienna Very close to the wonderful food market We enjoyed a free concert one evening at the hotel too ,0,65,1
 Excellent friendly staff So helpful at all times gave us lots of advice tips Excellent range of food for breakfast Hotel in a great location about a 5 minute walk from the museum quarter Nice lounge to chill out in at any time of the day with tea coffee cake always available for guests For the money it s a really great hotel ,0,65,1
 The hotel was amazing from the reception to the room and especially one staff member named John in particular As we had an early flight it meant we arrived to the hotel at around 10am about 4 hours earlier than expected Amazingly John had a room ready for us in minutes The room was beautiful spacious and very comfortable Couldn t recommend more ,0,65,1
 We loved our room on the 13th floor that had a spacious balcony It was nice to come home at the end of the day of sightseeing and be able to unwind and look over the beautiful city and it s landmarks The breakfast was outstanding a wide variety of anything that you would eat for breakfast or lunch The location was perfect ,0,65,1
 The hotel is lovely and very comfortable especially the pillows only downside was we were at least an hours walk into the centre of the city with only a handful restaurants within walking distance they were nice though 40 mins walk to the Sagrada la familia location right on the beach however which was gorgeous Taxis were about 10 from hotel each way ,0,65,1
 Although we checked in late abt 7pm and stayed for 5 night but was disappointed when we asked the staff for some allowance to have a late check out till 2 pm they only gave till 12 30 saying the rooms were fulled but was willing to allow unless we paid for one more day Which i found was a bitter for me ,0,65,1
 We were given a lovely welcome at reception The room was spacious and the bed very comfortable The view from the terrace cocktail bar is amazing The staff on duty the night we went were incredibly efficient considering how busy the bar was Many thanks to Rosana and team for fabulous service The location is perfect I would recommend this hotel to others ,0,65,1
 Friendliest staff and excellent location This hotel is safe and secure in heart of Barcelona It s easy access to all the sites and convenient to and from airport I d highly recommend this hotel It was quiet we had a room that faced back of property Staff was courteous and knowledgeable Location is a an A In the heart of it all ,0,65,1
 After a very noisy 1st night that was nothing to do with the staff they were very sympathetic towards us and without hesitation relocated us to a beautifully quiet room and were wonderful throughout the whole of the rest of our visit We thank them all very much for turning what could have been a bit of a nightmare into a brilliant holiday ,0,65,1
 Everything including the facilities service and comfort was excellent but I was mostly impressed with the helpfulness of their staff I forgot a set of photo booth pictures which had very valuable meaning to me and when I contacted the hotel to see if they had found the forgotten item they replied immediately and even sent back my pictures with no extra charge ,0,65,1
 We had a large suite for family of four The decor was stunning Very comfortable and generous sized rooms The bathroom was large Breakfast was delicious It s walking distance to the Duomo and all the shops that Milan has to offer Metro stop was near the hotel so it was very easy to get around many areas of Milan Loved this hotel ,0,65,1
 The staff was amazing location was amazing and the place was so cool and eclectic for the price its hands down the best value and price in Milan was comfortable and quite the staff meet all our needs Highly recommend this place to anyone stopping off in Milan for business or pleasure We will definantly be back Drinks are bar area were also amazing,0,65,1
 A fantastic place to stay Lovely location right by the marina The staff were great they made us feel really welcome and were always happy to help The room was really good spacious and modern with our own kitchenette But best of all was the rooftop overlooking the port We would recommend Dequesa Suites to anyone and will definitely be staying here again ,0,65,1
 The most comfortable hotel we have ever stayed in Turn of the century Parisienne Style It is so charming You ll love it if you re a romantic Its not your typical flashy Hyatt look elsewhere if thats you re thing The staff were fantastic and nothing was a problem Got to love Friday jazz down in the bar 10 10 Hotel du Louvre,0,65,1
 Ramdomly they upgraded us to a better room with a balcony and a superb view That was a very nice gesture The location overlooks the plaza and is extremely convenient Nice big rooms with a lot of space Friendly staff a concierge desk that was extremely helpful friendly doormen even Our check out and check in processes were extremely stress free and fast ,0,65,1
 Excellent location very close to metro beautiful view on Plaza Espana from our suite We were there for the third time together with our small son and will come again this was our first choice and it is simply perfect Delicious breakfast comfortable beds spacious rooms Nespresso available the rooftop pool The staff is very friendly and helpful and the service is excellent ,0,65,1
 The location is a very good We had a lot trips from Barcelona to another Spanish city and UT was realy suit Moreover the rooms are very quiet because all trains go underground The hotel and rooms are very comfortable and clean It has a very interesting design like as spaceship and perfect overview Good cosmetics and a lot It was changed everyday ,0,65,1
 Bed was great loved the different pillows my boyfriend hates hotel pillows but even he was happy Really liked the plastic glasses in the bathroom great to have the option between Glass or plastic as most people know the glass tumblers in hotels are not the most hygienic Thought the way the plastic tumblers were arranged together with the glass was super Very impressive,0,65,1
 The location is excellent It s just steps off of Plaza Catalunya the hottest hub in the city but it s quiet The staff couldn t be nicer or more helpful The bottle of wine and chocolate truffles in my room upon arrival were lovely and there is a gourmet coffee machine and tea in the room with free bottled water replenished daily ,0,65,1
 we were at our honeymoon and everything was beyond our expectations The girl at the reception offered us FREE BREAKFAST all our stay alongside FREE bottle of champagne and plate of chocolates just because we were honeymooners NOT JUST THAT the house keeper stuff were extra friendly by helping my wife to transfer me from wheelchair to bed shower chair and vise versa ,0,65,1
 This hotel initially seemed pretentious however the staff turned that impression The front desk clerk was helpful with directions restaurants willing to help in all aspects Wish we had an extra night Vienna is a beautiful magical city It was by birthday and the staff had a tray of cheeses fruit and wine waiting for us in our room Thank you all again ,0,65,1
 It was my birthday during my stay in the morning I had opened my birthday cards and put them on display on the desk When I returned in the evening the hotel staff had noticed my cards and left a cake with a candle and a note to say happy birthday It was a lovely touch Great hotel friendly staff and perfect location ,0,65,1
 They are very honest and helpful I forgot my Cartier watch and they found it after I checked out thank you so much The staff was very helpful I strongly recommend this hotel it is the best in everything I ll surely stay in this hotel in my next visit and I ll recommend it to all my friends and family as well ,0,65,1
 When arrived hotel to check in tell us to be upgraded to a small suite very happy with friends do enter the room after the more happy there are independent small balcony you can see the streets and the opposite of the cathedral The staff is very friendly help me draw the various places of the attractions Next time will choose the hotel ,0,65,1
 The breakfast and breakfast staff are amazing if go here get breaky The steam room isn t hot enough The hot tub is to die for the gym has a limit amount of equipment to be even called a gym but it was a good clean hotel and I did enjoy stay Mainly to the breakfast Thanks Samantha her customer service was beyond ,0,65,1
 Very welcoming staff very helpful no concerns or problems just a very good stay in a very nice hotel in a very good location Didn t eat in as had other arrangements so didn t sample restaurant as close to the 02 for leisure in the evening and close to DLR for onward business travel in the morning everything else was great relaxing ,0,65,1
 We arrived quite late but there were two options for dinner we chose the restaurant on the top of the hotel with amazing view of the city I also must mention that the restaurant prices were fully acceptable compared to the location The breakfast was really good wide selection of food The room was cosy and we had a great night s sleep ,0,65,1
 Gorgeous hotel with really friendly staff the room was fantastic and had a great view of London 15 minutes on the tube from the centre of London and a 5 minute walk to the tube station Very cheap for the quality of hotel and location We got upgraded to a deluxe room for free to celebrate a birthday too Definitely stay there again ,0,65,1
 This is a nice hotel and I have no regrets booking it Bar restaurant gym sauna very comfortable bed and clean rooms Staff were friendly and helpful Tram just a minutes walk cabs on tap and a high street not far away with a supermarket reasonably priced restaurants fast food pubs etc Must go again in summer Oh and they have UK TV ,0,65,1
 Everything was perfect Excellent location with great view only 20 minutes from the center with tram 13 jusr outside the hotel Floor 17 has a great bar and view which gets a lot of people Staff was always smiling and helpful Excellent breakfast with lots of choices Room was quiet and spacious with great bed and facilities Would stay there again for sure ,0,65,1
 The staff was very friendly and helpful e g providing useful information about transport to the airport The breakfast has a very good choice and is of very good quality Hotel City Central has a very strategic location with the connection to U1 busses from Schwedenplatz to the airport and also the CAT to the airport can be reached easily even by foot ,0,65,1
 The breakfast was fantastic The hotel is located just a few minutes from the metro station and the center of Vienna Everyone in this hotel was very helpful and was very friendly atmosphere The room was very nice and very clean all the days we were stay at this hotel Thanks everyone at the hotel and hope to see them again next year ,0,65,1
 From the moment we arrived we were made to feel welcome and relaxed it was a great place for a break and the location to the city centre was excellent Staff at Adagio apartments couldn t have been more helpful as well which made our stay so much simpler from the location of best sites and which tram or underground train to get ,0,65,1
 Staff were excellent even left my husband champagne n treats when they found out it was his b day lovely surprise Very helpful room cleaned every day fantastic location We got quiet rooms as asked for two rooms with there own corridor with a locking door Plenty of lovely places to eat a walk away Safe in room free and easy to use ,0,65,1
 the hotel is magnificent in a stunning location the food sublime rooms ultra luxurious most important was the slick concierge service and the front of house who called me up a couple of times to find out if they could arrange a doctor hot tea etc as I had bad flu cant wait to return to this hip cool and trendy hotel soon ,0,65,1
 Very welcoming reception staff who were also very helpful in providing advice for how and where to see the best sights Bar and breakfast staff were also excellent There was lots of choice at breakfast The bed was super comfy the bathroom was very clean Location wise you are about a 3 minute walk from Duomo so can t be beat Would highly recommend,0,65,1
 I loved everything about this hotel It s in a perfect location to see all the sights quite close to the Duomo The staff gave excellent service helping with directions and suggestions for food options The room was very spacious which is not often found in Italy We had free wifi and a delicious free breakfast I would definitely recommend this this hotel ,0,65,1
 We had a lovely stay at this hotel Great location with lots of canalside bars and restaurants to choose from just around the corner The fabulous city centre was just a pleasant walk away Excellent service from all the staff great breakfast buffet and the happy hour treats were an added bonus Very happy to recommend it and hope to back again soon ,0,65,1
 We stayed at this hotel as it was close to the Teatro all Scala where we had tickets to see a show Since I paid for an all included room that s exactly what I got There were absolutely no problems It was extremely convenient that the hotel has on site parking and the location of the hotel is excellent for sight seeing ,0,65,1
 Were there for only one night cause needed a hotel close to airport Linate So we didn t really get a full picture of the hotel Free airport shuttle A bonus was the possibility to go to Milan city centre by tram 27 for only 1 50 person direction It takes about 20 30 min and the tram holds close to the hotel ,0,65,1
 We booked last minute and received therefore a good price Parking was still possible in their own garage Note that driving out may take some time because cars may have to be moved several times Location is great within 10 mins you arrive at the piazza in front of the Duomo Staff was very pleasant and suggested restaurants and map without our asking ,0,65,1
 We were only for one night and everything was good The best thing at hotel was the delicious breakfast thanks to the friendly staff that serve it The room was clean and confortable the bathroom with a nice shower and we liked the free drinks inside the fridge The Hotel is 5 min walking from Milan central station We will come back again ,0,65,1
 The staff were very professional efficient and helpful The location is just great 2 mins walk from Lima metro station and Corso Buenos Aires huge shopping street with normal shops and normal prices The room was very clean spacious bathroom clean and convenient The breakfast deserves special compliments offering perfect range of prosciutto sausages scrambled eggs real mozzarella fruit and amazing Italian coffee ,0,65,1
 Very nice rooms Great staff I checked in before the official check in time and the staff Andrea went out of his way to get me a room despite being almost fully booked I also had an issue with my visa card and the management still checked me in as I sorted the same out despite requirement for upfront payment Good Breakfast Reliable WiFi,0,65,1
 I arrived at the hotel at around 9am and got lucky they let me check in already after a long night flight a bed was all I needed Friendly staff from the reception to service at the breakfast restaurant The breakfast was very standard but I wouldn t need more Wifi all over the hotel worked good Taxi calling service worked very fast ,0,65,1
 The location of this hotel is fantastic its between milan duomo and milan centerale it take 10 mins walking to centerale and 15 mins walking to duomo Hop on hop off bus stop is very close to the hotel blue line stop no 5 Breakfast buffet was sufficuent with vareity in food and delecious Sure will stay therd again if i visit milan ,0,65,1
 great breakfast take the metro M5 to Duomo two stops change to M3 then 3 stops to Duomo you will arrive in 15 minutes Get the 24hr 4 5 euros or 48hr 8 25 euros metro pass so you will have access to all public transportation including tram and bus it will be of great use Great Staff thanks for all the smiles ,0,65,1
 The staff were very friendly and helpful they provided a city map and directions to the most popular landmarks in the city The breakfast at the property was amazing offering meats cheeses eggs bacon sausage and a large assortment of breads fruits coffees and juices The property is located in the heart of the city with easy access to all of the landmarks ,0,65,1
 First of all I have to thanks all the staff at the hotel I really felt very spacial in this hotel I was sick a bit they take care of me all my needs and questions was politely answered I can recommend this hotel to all my friends and family location was perfect I m glad to find a super nice comfortable hotel thanks,0,65,1
 A real little gem in the city Tram stops just a few steps away from the hotel and the reception staff are friendly and very helpful Beautifully appointed bedrooms with quality bed linen spacious bathroom and a real bonus is the complimentary minibar with soft drinks and snacks Great menu in the restaurant and lovely cocktails and drinks selection in the stylish bar ,0,65,1
 Comfy bed quirky character helpful staff clean and great toiletries in the bathroom Although a little out of the way of the main hustle and bustle of the city centre there is a tram stop right outside that will connect you wherever you need to go We walked everytime as its only a 20 minute walk so Centraal Station so really not far ,0,65,1
 Excellent view from room Staff more than helpful Nothing was too much trouble Late in the evening I asked for fresh towels as I had forgotten to put my card on the door for my room to be clean and when I arrived back later that night not only had I fresh towels but the room had been cleaned from top to bottom ,0,65,1
 everything was good the staff on check in were helpful and when our room wasn t ready we had a drink in the bar whilst waiting The room was amazing and very clean The staff put extra towels in when requested and also changed the coffee maker as it didn t appear to be working properly Everyone was very helpful during our stay ,0,65,1
 This was the best hotel for location and value for money The facilities were excellent and you really felt like you are in Vienna and it is at least 4 stars Compared to other 4 star hotels we stayed in Austria this one was like 5 stars The restaurant under the hotel and the food were yet another great experience for our evenings ,0,65,1
 Helpful pleasant staff Others have complained about room size Yes the room was compact but very nice clean and comfortable Unfortunately most major cities are expensive to stay in especially if you want nice suuroundings facilities If I was travelling with my wife I would have upgraded to a larger room suite It s all relative and about choosing for your needs budget ,0,65,1
 The staff at reception were incredibly helpful The room was very comfortable with a great sized bathroom with bath tub This was the first stop in a month long trip and it was a great way to start Very central location and within easy walking distance to all attractions We have already recommended the hotel to several people in the UK Europe ,0,64,1
 This was the perfect hotel for a night away in the city Room was well designed staff were fantastic attentive friendly and helpful but not over the top and remembered our names each time they spoke to us Great location and lovely residents lounge The cocktails were delicious and we felt we were in the buzz of things without the hassle Fantastic ,0,64,1
 Taxi service was bad They did not have a free shuttle to the airport like most major hotels in major cities They had their own private taxis that you had to pay extra for Every time I see this I think there is an under the table bribe somewhere I had to walk about 200 meters to get a real local taxi ,0,64,1
 My Daughter and I travelled by train to attend a concert at the O2 arena The location of the hotel close to the station and the covered walkway from into the stadium were ideally situated to facilitate this The view from our room was stunning the beds were really comfortable and the staff were friendly and polite I would definitely stay here again,0,64,1
 For business it is a great choice since it has the facilities you need such as printer internet PC so on Also the staff are friendly and willing to help The room service so quick The breakfast is good with variety of choices whatever dietary yo have It is 5 minutes approximately from aldgate tube and the area in general is safe ,0,64,1
 Staff were wonderful and welcoming Always available to help Little extras like evening drinks and food New comfortable We had great weather and like to walk so the location in the south area was fine but a bit distant from central events Metro not far bus easy and convenient Quiet compared to our earlier rental in the more convenient Covenant Garden area ,0,64,1
 Hotel was very comfortable and clean Good beds and a good size room Staff very polite and professional Loved the fact it was right at Victoria station and had its own entrance which made travelling around easy Lovely bar and food at a reasonable price Had afternoon tea in the tea rooms which was very nice and the staff again were exceptional ,0,64,1
 The rooms are stunning and offer a lot of comfort the location was fabulous as we were a walk away to all of our destinations Would definately stay again And I would like to mention the shower it was a dream There was a huge selection of food and it was cooked to perfection Love love loved every minute of our stay ,0,64,1
 The staff are very very friendly and helpful they go the extra mile for you The tea served at the hotel I am a tea person was the BEST tea I ve had in London The location is superb the neighborhood is classy safe and extremely beautiful Walking distance from Natural History museum and queens gate of Kensington Palas and Royal Albert Hall,0,64,1
 Lovely stay My partner spent one evening with me and my best friend spent the other We didn t eat at the hotel so we cat comment on the food I had a problem with the electrics on the second night of our stay We were moved to another room within half an hour Absolutely FANTASTIC I will be back very soon xxx,0,64,1
 Great location just off Boulevard Saint Germain and close to Metro Market just around the corner and amazing restaurants in the area The swimming pool is fantastic after a long day of walking and exploring nearby attractions like Notre Dame and the Louvre Staff was really helpful and accommodated early check in and the breakfast was top class Would highly recommend this hotel,0,64,1
 The staff was very helpful and excellent always Better than most hotels by far The room was clean and very comfortable All very modern with AC portable fridge and bathroom The area was very convenient and close to Arc de Triomphe Great value We even left something behind in the room by mistake and they contacted us to work out a return ,0,64,1
 Perfect location for access to public transportation the British Museum the Theater District the British Library The little restaurants and pubs with in an easy walking distance were wonderful The hot breakfast started our day out just right The breakfast staff are excellent The only down fall for anybody would be if they could not navigate stairs as there is no lift ,0,64,1
 Brilliant location excellent staff room cleaned every day with fresh coffee and tea Couldn t have asked for anything more Visited for New Years Eve and we went to the hotels Heights Bar after our meal in Savile Row and the hotel staff allowed us to go into the fire exit to see the fireworks It was brilliant could not recommend enough ,0,64,1
 Perfect hotel if you re visiting the theatre All the comforts including aircon If there is one thing that could be improved and I m being very picky it would be better tea facilities and milk It was however perfect for coffee drinkers It s not a big issue and it certainly wouldn t put me off booking a stay there again ,0,64,1
 We got upgraded to a suite on arrival It was my husbands 50th birthday and they had left a birthday card and a couple of glasses full of mixed fruit with coconut the room had free complimenty soft drinks and chocolate great touch The bed was very comfy breakfast was included the full English breakfast was the best I ve ever eaten ,0,64,1
 The location of the hotel was very close to Victoria Station and the Chelsea Flower Show The staff were so friendly and helpful they made are stay wonderful The room was lovely and had all amenities A good selection of hot and cold food for breakfast a wonderful hotel with brilliant and helpful staff Would highly recommend and will returning next year ,0,64,1
 The rooms in which we were put in were extremely comfortable and very clean Not much of a view however the windows were large and a great amount of daylight came in making them very nice to wake up in The staff were very very friendly giving us two rooms close to each other as we were a family with young kids ,0,64,1
 Wonderful attention to detail such as the remote controls wrapped in plastic comfortable bath robe beautiful quiet room comfortable bed helpful staff a place with a real feel good factor Perfect to return to in the evening and with a lovely sense of luxury The location is among the best in London no matter whether a trip is for leisure or business ,0,64,1
 The Hotel Staff was wonderful The location was superb We ordered room service roasted chicken and it was beyond delicious We were provided with a free cell phone so I was able to make calls home for free Could not be happier I usually never return to the same hotel however this will be my first choice when I return to Paris ,0,64,1
 I stay at The Ritz quite often when I come down to London Having stayed in many luxury hotels during my career over the world I think that the Ritz maintains elegance and old fashioned manners and attention to detail which are rare to find these days They manage quiet courtesy and manners and I always feel welcomed back on return visits ,0,64,1
 Breakfast was good even though we had to ask for milk more tea coffee toast and when we got there we wee told that we didn t have breakfast even though I had already spoken to reception and was told the same and then the ladie said yes we ok to have breakfast now she had checked so was a bit embarrassing ,0,64,1
 Stunning hotel in a perfect location Stayed in a club room was placed on the 15th floor which had amazing views of the city Staff were very friendly and helpful the room was clean and luxurious and the breakfast was yum I would recommend this hotel to anyone wanting a stunning base in the centre of London you won t be disappointed ,0,64,1
 The perfect hotel for our requirements The room we booked was small but perfectly formed and we were offered a larger room for a small additional payment which we declined The staff were very aware and hopped in and out of lifts in consideration of their guests You may say that this would be expected but it is not always the case ,0,64,1
 The staff is truly amazing and the service offered is excellent The concierge service is very attentive and useful The breakfast is super tasty and includes countless options Some of the rooms are a bit small but it s expected given the particular type of building The area is probably the best in London quite classy and with loads of transportation options ,0,64,1
 Rooms were well appointed and absolutely beautiful with hardwood cabinetry and marble counter in the bathroom The bed was like sleeping in my own personal cocoon with a lovely mattress feel and a soft as a cloud duvet It was the most comfortable bed I ve ever slept in The staff was friendly and courteous and speaking english was not a problem ,0,64,1
 Great hotel very well located and fantastic value for money When we left the hotel jet lagged and with small children we forgot to clear our safe deposit box The hotel staff were incredibly helpful looking after our valuables contacting us and helping us arrange for them to be couriered to our next destination Cannot speak highly enough of the excellent service ,0,64,1
 We were booked into another hotel which my husband had booked as a surprise for my 50th birthday When we got there we were shocked at the lack of cleanliness so left straight away and booked this hotel in the hope it would be nicer It was lovely and the staff were great so my 50th birthday surprise was a success Thank you,0,64,1
 Smart and stylish This hotel is a gem beautiful surroundings full of antiques polished floors chandeliers and superb manners from all staff English elegance at its best The room was large the bed was very comfortable and at night with the windows open despite the fact that the room faced onto Queen s Gate there was no noise I hope to return ,0,64,1
 The decor was so beautiful The staff were really friendly and they even left a birthday message and bottle of champagne in our room with two glasses It was a really lovely gesture and really made the trip special Bed was so comfy room service breakfast was delicious we thoroughly enjoyed our stay at The Hoxton and we ll definitely be back ,0,64,1
 Fantastic location Opposite train bus station with access to all of London Within walking distance of a lot of the places of interest Also didn t want full breakfast so was delighted to find that I could just have a large coffee and croissant in bar area Delicious and a perfect place to sit and plan the day ahead Very comfy bed ,0,64,1
 A very beautiful and charming Hotel Staff are excellent always attentive to client needs and a pleasure to speak with Location is superb a short and enjoyable walk from major attractions otherwise metro taxi and bus service are easily accessible Restaurant and Bar offer both a wonderful service and delicious menu Already planning a return trip thank you for the perfect stay ,0,64,1
 The Staff in Montcalm were so helpful friendly it was my Mothers 80th birthday They upgraded us and gave her a bottle of champagne and dish of beautiful little cakes They liased with my daughter who flew in from Peru as a surprise and again provided another bottle of champagne for us to celebrate They made it truely memorable occasion Thank you ,0,64,1
 Location was very convenient Facilities at the hotel were awesome Staff were very friendly It was expensive to stay here but I would definetly stay here again as it has been the best hotel I ve stayed in London Gym and spa facilities were very good and the breakfast in the morning I couldn t fault Very much enjoyed my stay here ,0,64,1
 I am a regular customer in Belgrades Thomson hotel and to me it s one of the top hotels in London I found the staff very smooth in terms of customer service I did recommend this hotel to many of my friends and family Why don t you start giving customers something as a loyalty card or special rates for regular customers ,0,64,1
 Upon arrival the staff at reception made causal conversation and asked for the purpose of the visit After learning it was for my boyfriend s birthday we were given a complimentary upgrade to a junior suite and then sent a bottle of prosecco and a tray of chocolate truffles to the room It was a great start to a memorable birthday weekend ,0,64,1
 Very attentive staff had to wait a few minutes to check in as it was busy but while waiting we were offered juice and lovely chocolates very comfortable bed we had a great dinner in the restaurant too I was wearing a sling and the waiter discreetly asked if I wanted my steak cut into cubes very kind I was touched by this,0,64,1
 This is the first hotel where some of the toiletries was not there Like even a 3star hotel keeps showercap and small sewing equipment This hotel was missing The room was booked for people however toiletries shampoo shower gel conditioner was kept for 1 CM even after informing the staff continually only from 4 day the toiletries were kept for 2 people ,0,64,1
 The staff were amazing Especially Fernando Sanchez reservations supervisor who kindly allowed us to modify our booking even though we selected one with a no cancellation policy On check in we were greeted with a smile and as did every other staff member we met The Hotel itself is very clean spacious and had everything we needed for a 2 nights stay ,0,64,1
